EloDiff,HeadToHead,ProbDiff,Winner
0.16476156128052766,0.8,0.86984061154088,1
-0.016694749402513538,0.0,0.0,1
-0.03715134964596592,0.5,0.0,1
0.015576355759166915,0.0,0.07835900893168468,0
0.060160062094571115,0.0,0.0,1
-0.012936441740033786,-0.6666666666666667,0.0,0
0.03032705335032466,-0.6666666666666667,-0.07501037842729863,0
0.0291229893087621,0.75,0.1131032658358368,1
0.0002646604069711884,0.0,0.0,0
-0.1019762686873866,0.0,-0.2532308173455482,0
0.034233176312006834,0.0,0.4697111176806269,1
0.0,0.0,0.0,0
-0.00471797908170447,0.0,0.4177064765300059,1
0.011083937918416097,0.5,0.0,1
-0.005633690304323636,-0.5,0.0,0
0.007623677763830699,0.5,0.0,1
0.042018730340624186,0.0,0.18060860768393322,1
0.018646032776705,-0.5,0.0,0
-0.018959983907371396,-0.5,-0.39940881845152,0
-0.005176693887434567,0.0,-0.5448488894068186,1
-0.00991512811020516,-0.8,-0.4459020179010597,0
-0.003627339604618726,0.0,0.3,0
0.02099914522706314,0.0,0.0,0
-0.04998604269778275,-0.5,-0.39940881845152,0
-0.11135093796902913,-0.5,0.4504546389582122,0
0.01593085729395125,-0.5,0.0,1
0.012231904849438762,0.75,0.0,1
0.0630718915898741,0.0,0.0,1
0.026620329564345412,0.0,0.0,1
0.05021867325487312,0.0,0.0,1
0.033870931101866515,0.0,0.0,1
0.08176846422237173,0.0,0.4681745096945356,1
-0.01305760054613603,-0.5,0.0,0
-0.03597372245035791,0.0,0.0,0
-0.009473315784652868,0.6666666666666667,-0.02495723706258568,1
-0.025510732688354493,0.0,0.0,0
0.012325195824448713,0.0,0.0,0
0.07991262326186109,0.8,0.0,1
0.04189713475604634,0.0,0.003310789249103885,0
0.012733993116005366,0.0,0.0,1
0.023987977409160123,0.0,0.0,1
0.03256133018013111,0.6666666666666667,0.4516629539982466,1
-0.06547949607912239,0.0,-0.13539091224724087,1
0.04263324624852896,0.0,0.0,1
0.024335442213145996,0.0,-0.08743131543227362,1
0.03668695092727086,0.0,0.0,0
-0.004205215482984954,0.0,0.0,0
-0.05336452576055757,0.0,0.0,0
-0.01758892184301362,0.0,0.0,1
0.024682974114871456,0.0,-0.0896856709693366,0
0.05912584020050446,0.6666666666666667,0.0,1
-0.023749026858912715,0.0,-0.22327125502297857,0
0.025732548922474223,0.75,0.0903108316834722,1
0.012893177668300495,0.75,0.0,1
-0.029377433249666525,-0.8571428571428572,-0.4881444843807483,0
-0.010805840812551594,0.0,0.125,1
-0.023183947924551945,-0.75,0.0,0
-0.05935148158747336,0.0,-0.3276221246720692,1
0.006436114124932488,0.0,0.0,0
-0.00569135338198987,0.0,-0.04005671853172332,1
0.05093556969883309,0.0,0.0,1
0.053572655646360316,0.0,0.29313541559068346,1
0.017537342748166224,0.6666666666666667,0.4882603244217631,1
0.02662065388301113,0.6666666666666667,-0.39940881845152,1
-0.019086534045377506,-0.6666666666666667,0.0,1
0.04102796317203649,0.0,0.0,0
-0.011527278208896234,-0.75,0.0,0
-0.021667978057234735,0.0,-0.474449480375658,0
0.0031933266693714587,0.0,-0.039312621098976375,0
-0.10721220173478935,0.0,-0.86984061154088,0
-0.0308655951511077,0.0,0.0,1
-0.010091793018844669,0.0,0.0,0
0.02980017220122312,0.0,0.0,0
0.001464932940531071,0.0,0.0,0
-0.0004548796510756006,-0.5,0.0,0
0.07113030898395106,0.0,0.0,0
0.02323053348990595,0.0,0.4494922433130723,0
0.0336354131934836,0.0,0.0,1
0.012962759379005376,0.0,-0.03865224106767601,0
0.030248164362528713,0.5,0.0,0
-0.026688262776035743,0.0,0.0,1
-0.006519569469296357,0.0,0.4087301587301588,1
-0.014110636544126748,0.0,0.0,0
0.11103396476448814,0.8,0.86984061154088,1
-0.02231092272543606,-0.6666666666666667,0.0,0
0.023898710020167982,0.0,0.0,0
-0.03814211428306595,0.0,0.0,0
-0.004267708170397328,-0.5,0.4664142520441954,0
0.037695035203428685,0.0,0.0,0
-0.003778618314867799,-0.6666666666666667,0.0,0
-0.059592367544648195,0.0,-0.21815037077818072,0
-0.014775404632352206,-0.6666666666666667,0.0,0
0.03277718265331452,0.0,0.0,1
-0.022806680107371677,0.0,0.0,0
0.013503647245438458,0.0,0.0,1
0.04208473972023188,0.8,0.0,1
-0.06872466269037761,-0.75,-0.5192573370866509,0
-0.0028096028701972385,0.0,0.0,1
0.012930258711782472,-0.75,0.4681745096945356,0
0.015381659881149574,0.0,-0.3738409046097843,1
-0.09103137125017469,-0.5,0.0,0
0.005376254799887704,0.0,0.25,1
0.06691774429910663,0.5,0.0,1
0.00010769292858708468,0.0,0.0,0
-0.05049324376810728,0.0,-0.5448488894068186,1
-0.026208219143841346,0.0,0.0,1
0.016471567851231328,0.0,0.0,0
0.007812003635097654,-0.5,0.0,0
0.059503288047008995,0.5,0.11231118624639236,1
-0.00554590340031109,0.75,0.4881444843807483,1
0.030149554455695466,0.0,0.0,1
0.008999228816710001,0.0,0.0,1
-0.0021024753623279367,0.0,0.0,0
-0.082708999736174,-0.9230769230769231,-0.7180837474488642,0
0.010546071901683263,0.5,0.0,1
0.04194141748906395,0.5,0.0,0
-0.01779500977288802,-0.5,-0.0194277061992858,0
-0.003629053932240822,0.0,0.0,0
-0.0625303264682716,-0.6666666666666667,0.0,0
0.014211676500137684,0.0,0.0,1
0.007970379974272248,0.0,0.0,1
-0.044313702234864874,-0.6666666666666667,0.0,0
0.04510619077211021,0.6666666666666667,0.0,1
-0.00427908181190503,0.0,-0.4681745096945356,0
0.05728705243429783,0.0,0.0,0
-0.0392589081298388,0.5,0.0,0
0.01810449370612247,0.0,0.0,1
0.002069705465724724,0.0,0.20894501086697082,1
-0.1273621688068818,0.0,-0.44070923395273426,0
0.00026635850198010756,0.0,0.0,1
0.06891159105041055,0.8,0.0,1
-0.029534387886239757,0.0,0.0,0
-0.07612987332903708,0.0,0.0,1
-0.001726627514843244,0.0,-0.0051666437986265246,0
0.06300098516129787,0.0,0.284729442561154,0
0.034054813432404844,0.5,0.0,1
-0.08785684971615729,0.0,-0.86984061154088,1
-0.009973437154811677,0.0,-0.4419406015195809,1
0.03591609594453172,0.5,0.0,1
0.012869987115333175,0.0,0.0,1
-0.0606241607291243,0.0,0.0,0
0.029067620830869202,0.0,0.0,1
0.05102222171651255,0.0,0.0,1
-0.01099256099203069,0.0,0.0,1
0.021112890999900002,0.5,-0.010641427872576381,0
-0.06644071391999973,-0.8,-0.1316647387804757,0
-0.01710189194709943,0.0,0.0,1
0.02982430704388764,0.0,0.5448488894068186,1
0.012810404223288628,0.0,0.0,1
0.0955073997517681,0.875,-0.478180036659734,1
0.0015687981274040794,0.0,0.0,0
-0.0777194835046622,-0.9375,-0.27218172954780445,0
0.04283589726234226,0.0,0.0,1
0.01676498128034734,0.5,-0.04280303030303029,1
0.01038372239323013,0.0,0.0,0
-0.04013985086723568,0.0,0.0,1
0.0447026592605381,0.0,0.7411195905433593,1
-0.06758822026815471,-0.5,0.0,0
-0.016580929990801508,-0.6666666666666667,0.056588564985055545,1
-0.01971105890107117,0.5,0.0,1
-0.03163709858189304,0.0,-0.08140885282235688,0
0.12331332791553462,0.5,0.4001294938602531,1
0.03492601569251326,-0.5,0.0,0
0.09811315324581113,0.0,0.6855121919694137,0
-0.02116824832179975,0.0,0.0,0
0.021405581375329746,0.0,0.03764821393794021,0
-0.008207464230750985,0.0,0.007963796896020225,1
0.019729107750433798,0.0,0.0,1
-0.006681926354825805,0.0,-0.3767566974088713,0
0.025783266394104713,0.0,0.0,1
-0.01808271366298885,0.0,0.0,1
0.031481753906018296,0.75,0.0,1
0.06303534991864251,0.5,0.0,1
-0.02277185946395241,0.0,-0.0812065510020471,0
0.033952863229105616,0.0,0.47327495292176847,1
-0.09145333517929805,0.0,-0.4137709722175076,1
0.023348586844762848,0.0,0.0,0
0.013518586886215416,0.0,0.0,0
0.01410364680172495,-0.5,0.4276177347342055,0
-0.011289053382333294,0.0,-0.4745791845140345,0
0.032757242134061525,0.0,0.0,1
-0.017886856277215996,0.0,0.0,0
0.012231904849438762,0.75,0.0,0
0.01596545542052729,0.0,0.0,1
0.005311332563876022,-0.75,0.03126260059256475,0
-0.0015550031282724034,-0.5,0.0,0
-0.06318742155365874,0.0,0.0,0
0.011923624735729162,0.0,0.0,0
0.030699529524894728,0.6666666666666667,0.0,1
0.045858414232475525,0.8571428571428572,0.0,1
-0.004192931221067169,0.0,0.0,0
-0.013844780017977485,0.0,0.0,0
0.024799891387447415,0.0,0.0,0
0.03347751340522297,0.5,0.0,1
-0.019951151311628224,0.0,0.0,1
-0.07093417547640513,0.0,0.0,1
-0.04785670558025635,-0.75,-0.1721032918044187,0
0.019511260727374177,0.0,0.0,1
-0.03366816757341928,0.0,0.0,0
-0.008456786550063725,0.0,0.0,0
0.08002736900498371,0.0,0.0,0
-0.012008408533475005,0.0,0.055115329527045676,1
0.04376440741409772,0.8571428571428572,0.7180837474488642,1
0.06651876586094431,0.0,0.4974810819588173,1
-0.047513040277645927,-0.5,-0.5626885684176947,0
-0.0034404850278462506,0.0,0.2821062334370319,1
-0.042071986398694035,-0.8571428571428572,0.0,0
0.07954387809090878,0.5,0.5192573370866509,1
0.00039353967635423714,0.5,0.0,1
-0.013846449645942187,0.6666666666666667,0.0,0
-0.12855999135617366,-0.9411764705882353,0.0,0
0.10580452956561151,0.0,0.0,1
-0.04498454378991374,0.0,0.1666666666666666,0
-0.028236855320548215,-0.5,-0.4093482685845276,0
0.034387297561507296,0.5,0.023388734478827056,1
0.015130925937990355,0.0,-0.2821062334370319,1
0.04858227407210535,0.0,0.0,1
0.02682349568286679,0.8,0.03755244873999142,1
-0.014294927319350165,0.0,0.4305356839330701,1
0.04966113595896809,0.5,0.0,1
-0.002539362879432815,-0.5,0.0,0
-0.045147461963018484,0.0,-0.5001022343136262,0
-0.026217512639324297,-0.5,0.0,0
-0.01432524332979466,0.0,0.0,1
-0.01866160764546771,0.0,0.0,1
0.01579978177144335,0.0,-0.23094688221709,0
-0.048503062385413104,0.0,0.0,0
-0.007238338479479751,0.6666666666666667,0.0,1
0.019540776904254584,0.75,0.27923535123439314,1
-0.04005493591227645,-0.5,-0.4137709722175076,0
0.109697388023575,0.6666666666666667,0.0,1
0.0020229852386766537,-0.5,0.027947694897840103,0
0.0625303264682716,0.6666666666666667,0.0,0
0.007396074062888886,0.0,0.4036339340671852,0
0.017943516493703272,0.0,0.3385455773080557,0
0.04146457241292944,0.6666666666666667,0.0,1
-0.030564624331535128,0.0,0.0,0
-0.0232622533341725,0.0,0.0,1
0.004771463262204861,-0.5,-0.5860869248373214,0
-0.03156184826289149,0.0,0.0,1
0.07586904989289008,0.0,0.28288297240552507,0
0.011621886883045647,0.0,0.0,0
0.04282352485736095,0.5,0.0,1
-0.039545445727967775,0.5,0.0,1
0.011690966707519977,0.0,0.0812065510020471,1
0.0345079718241077,0.0,0.4364877012751103,1
0.012982282548274781,0.0,0.0,0
0.015556367380514132,0.0,0.0,1
-0.051323392944767704,0.0,0.6855121919694137,0
0.001436706235159761,0.0,0.0,0
0.01428201000369279,0.8333333333333334,0.0,1
-0.0321751057535007,0.0,0.0,1
-0.007520550576438893,0.0,0.0,1
0.05119037558596648,0.8,0.0,1
-0.02142930863384481,0.5,0.0,1
0.0241867370132357,0.6666666666666667,0.03618434257060166,1
0.029656054418070538,0.0,0.0,1
0.1170658671948006,0.0,0.86984061154088,1
-0.0008499448944453434,0.0,0.0,0
-0.007940997817992412,0.0,0.0,0
0.01277524507017938,0.0,-0.478180036659734,0
-0.047590105407946,0.0,0.0,0
-0.013985989147727765,-0.6666666666666667,-0.07185423138247848,0
-0.0035346640095046383,-0.5,0.0,0
0.009773202967644124,0.0,0.0,0
0.020535584821143517,0.0,0.0,1
-0.04361341734233406,-0.5,0.0,0
-0.10055475541920982,0.0,0.0,0
-0.01616246322990139,0.0,-0.024726282840628,0
-0.001865638017687104,0.0,0.0,0
-0.055635445687996256,0.0,-0.4543673545731275,0
0.05264508677345862,0.0,-0.39940881845152,1
-0.029616244172401822,0.6666666666666667,-0.2356747183814018,1
-0.011424587174725274,-0.5,0.0,0
0.01800477827975726,0.0,-0.4635455773080557,1
0.027871775511897453,0.0,0.0,1
-0.08828176657059675,0.0,-0.3016083100553134,0
0.01760186856471381,0.0,0.0,1
0.068902496374946,0.0,0.0,0
-0.022388860719806416,0.0,0.0,0
0.04001614973409613,0.75,0.0,1
0.010032400944856646,0.0,0.18835557767715527,0
-0.018613154517655175,0.0,-0.015750041225089273,1
-0.0011234078697612518,0.0,0.05191324746218068,1
-0.009084884191152356,0.0,0.2666666666666666,0
0.08426414697524967,0.0,0.7213513042650758,1
0.062849945675073,0.0,0.0,1
0.0713995012358298,0.8,0.7180837474488642,1
0.003566522862701731,0.0,0.0,0
0.010791525666987866,0.0,0.0,0
-0.010039867787772152,0.0,0.0,0
0.018499286340284242,0.0,0.0,1
0.05465636664102931,0.0,0.5193227843604175,1
-0.09068082752604488,-0.5,0.0,0
-0.018850453717598498,-0.5,0.0,0
0.041236970703700596,0.6666666666666667,0.0,1
0.07922160841665163,0.0,0.7306314604622137,1
-0.04867814385489152,0.0,-0.14454453562489233,1
0.030214429262373527,0.6666666666666667,-0.5192573370866509,1
0.011879982846364386,0.0,0.0,1
0.013897195729112525,0.6666666666666667,0.3244409475068383,1
-0.02277923399285214,0.0,0.0,0
-0.0507649805853107,0.0,0.0,0
0.020978254512172556,0.0,0.0,1
-0.005570331545745432,0.0,0.0,1
0.03665750556259491,0.6666666666666667,0.4093482685845276,1
0.05109306250696648,0.0,0.0,0
0.023854618545780682,-0.5,0.0,0
-0.06650144126203975,-0.9,0.0,0
0.0015189574278797976,0.0,0.0,1
-0.0042723568006130105,0.0,0.0,0
0.06839859097874017,0.0,0.16658235359093965,1
0.04785670558025635,0.75,0.1721032918044187,1
-0.026172054976826644,0.0,-0.4561593116659682,1
0.03271299019522024,0.5,0.4745791845140345,1
0.009884561923599903,0.0,0.3244409475068383,1
-0.007149777335625686,0.0,-0.3802281368821293,1
-0.011978316113622952,0.0,0.05008342486155232,1
0.037572420602234445,0.0,0.0,1
-0.01142126044004783,0.0,0.0,0
0.0339237292428632,0.0,0.0,1
0.002651347292302546,0.0,0.0,0
0.06639019603774408,0.75,0.5174761992834435,1
0.028897328152076455,0.5,0.4881444843807483,0
-0.013537911883503511,0.6666666666666667,0.0,1
-0.019975338044217323,0.0,0.0,1
0.02040426149023034,0.0,0.0,1
0.11132525225970227,0.75,0.0,1
-0.054853776475379167,0.0,0.0,0
-0.04044056397310908,0.0,0.0,0
0.03769894336299507,0.75,0.0,1
0.05460429832985005,-0.6666666666666667,0.0,0
0.006104383470021048,0.5,0.0,1
0.04720724022533949,0.0,0.0,1
0.02187057359862422,0.5,0.0,1
-0.021419894673055582,0.5,0.0,1
-0.006939479950990801,-0.75,0.0,0
-0.009422293462308915,0.0,0.0,1
-0.000581232649560036,0.5,0.0,1
-0.053281158565513013,-0.9444444444444444,0.0,0
-0.03749115855332167,0.0,0.5192573370866509,1
-0.02523786328673475,0.0,-0.12710885638539463,0
-0.05704844712876468,-0.5,-0.28204237927018416,0
0.01821739988609187,0.0,0.0,0
-0.01204452341743996,0.0,0.0,0
-0.032370479211747634,0.0,0.0,0
-0.036764674710766145,-0.6666666666666667,0.0,0
-0.04018939937333528,0.5,0.0,1
0.0015478010844157666,0.0,0.0,0
0.03976153329725457,0.5,0.0,1
0.017100648241808358,-0.6666666666666667,0.0,0
0.06307657376435753,0.6666666666666667,0.0,1
0.01249178513570314,0.0,0.0,1
0.020751721856417247,0.0,0.0,0
0.03713367689119542,0.0,0.0,0
0.033513887823070146,0.6666666666666667,0.0,0
0.022494193153004802,-0.5,0.0,0
-0.016697903456957364,0.0,0.0,0
-0.06228439022406781,0.5,-0.5174761992834435,1
-0.10691487869685773,-0.75,0.4881444843807483,0
-0.00931927731416954,-0.5,0.0,0
0.06028456681525193,0.5,-0.025591552320167743,1
0.0013222581635163805,0.0,0.0,1
-0.10393793789173213,-0.9285714285714286,-0.86984061154088,0
-0.004536355219260941,0.0,0.01028747920501466,1
0.022043237909806918,0.5,0.0,1
-0.026814466242547554,0.0,0.0,0
0.018876266196742677,0.0,-0.021827392334315188,1
0.03424824463425409,0.0,0.0,1
-0.014614781175313056,-0.5,0.0,0
-0.05735554631744378,0.0,-0.12247839327677945,0
-0.009798494322256431,0.0,0.0,0
-0.07681459533957166,0.0,0.0,0
0.027650379633612544,0.6666666666666667,-0.3394173133947161,1
-0.028784939902344035,0.0,0.03188996889844847,1
-0.011991596724718704,0.0,-0.595691955772739,1
0.03724999380135063,0.0,0.4543673545731275,1
-0.02648229489223661,0.0,0.0,0
-0.04708387045784656,-0.6666666666666667,0.3802281368821293,0
0.008611544572015418,0.0,0.2220070286120417,1
-0.02287173988566616,-0.5,0.0,0
-0.10419512499540798,-0.75,-0.7180837474488642,1
0.05912584020050446,0.6666666666666667,0.0,1
-0.018529827065880626,0.75,-0.4494922433130723,1
0.03834346340731293,0.5,0.0,1
-0.04258973029350693,0.0,-0.2962857195144583,0
0.01852288000531979,0.0,0.0,1
-0.0486326495478865,-0.8333333333333334,0.0,0
-0.011184027732414847,0.0,0.0,0
0.023821514384148715,0.5,0.0,1
0.007243692595129744,0.6666666666666667,0.0,1
-0.05418627285366125,-0.5,0.0,0
-0.015460029779704655,-0.5,0.0,0
0.0491181874170677,0.0,0.0,1
0.023141380997074634,0.0,-0.4459020179010597,1
0.045880025789386596,0.0,0.0,1
0.019723530190943906,0.0,0.0,1
0.06571361369817254,0.0,0.7306314604622137,1
-0.01032760266282088,0.6666666666666667,-0.3802281368821293,1
0.02598457941882515,0.0,0.0,1
0.019355224754696223,0.5,0.4881444843807483,1
0.0063269231648761205,-0.6666666666666667,-0.3244409475068383,0
-0.01357069208330364,0.0,0.0,0
-0.022963164978917747,0.0,0.0,0
0.09891551234722351,0.0,0.0,1
0.053808073281961924,0.0,0.0,0
0.007230997891819755,0.0,-0.4504546389582122,1
0.0004548796510756006,0.5,0.0,0
0.06332635989846915,0.0,0.0,1
0.02722696419996254,0.0,0.2297308580876356,1
-0.11294674631846396,-0.75,-0.86984061154088,0
0.01349343783248122,0.0,-0.15873015873015878,0
0.048007356866077086,0.0,0.0,1
0.02938092366713005,0.6666666666666667,0.0,1
0.037040586153730716,0.6666666666666667,0.0,1
-0.07608437662289338,0.0,0.0,0
0.004501564816480027,0.0,0.0,1
0.08098090271875674,0.8571428571428572,0.0,1
0.03988718870110472,0.6666666666666667,0.1195017868346061,1
-0.07086525653919938,-0.5,0.0,0
-0.032058174362524366,-0.5,0.0,0
-0.004559669906165709,0.0,0.0,0
-0.016185503229118978,0.0,0.0,0
0.10684903430640952,0.5,0.45468463759840916,1
0.004652645202325004,0.0,0.0,1
0.09205375285321356,-0.6666666666666667,-0.3244409475068383,1
-0.022964978690818157,0.0,0.0,1
-0.017141544671909686,0.0,0.0,1
-0.014495934561905812,0.0,-0.14063095627499794,0
-0.010311623001792612,0.0,0.0,1
0.03873466607118007,0.5,0.0,1
0.09089733525382997,0.8,0.25894582285035506,1
0.020430511773105706,0.5,0.0,1
-0.004771277382186383,0.0,0.0,0
0.015388253662843795,0.0,0.0,0
0.027918957247533682,0.0,0.0,1
0.0437389191259735,0.0,-0.25,0
0.0557836302104983,0.5,0.22387022230625847,0
-0.030795668367806513,0.0,0.0,1
-0.012638254979265923,0.0,0.0,1
0.016261787795354338,0.75,0.0,1
0.03652133286408383,0.5,-0.1666666666666666,1
-0.021537672826769494,0.0,-0.4881444843807483,1
0.02933666408810035,0.5,0.478180036659734,1
-0.02875907339194714,0.0,0.028137815456144244,0
0.01930412809617735,0.5,0.0,1
-0.047049738098299716,0.0,0.0,0
0.03895282254249355,0.0,0.0,1
0.03251004803232831,0.8,0.0,1
-0.01332500103497358,0.0,0.0,0
-0.009665108837986224,0.0,0.0,1
0.010024142201967151,0.0,-0.3802281368821293,1
-0.04114558177590987,0.0,0.03614142851437152,0
-0.037772618656834026,-0.9,0.0,0
-0.014555383415537904,0.0,0.0,0
0.023771087452084942,0.0,0.478180036659734,0
0.05392714435586913,0.5,0.0,1
0.01807961441866996,0.0,0.478180036659734,0
-0.023365042760786593,0.0,0.0,0
0.05003416679750279,0.0,0.21438071247495222,0
0.10075981729712402,0.8,0.7180837474488642,1
0.011871388057332467,0.0,-0.06252023064184165,0
-1.485984682057051e-05,0.6666666666666667,0.0,1
-0.03189541627688948,0.0,0.045758238415787744,0
-0.002708004398706919,0.0,0.0,0
-0.0924942775526863,0.0,-0.36654314723148385,0
-0.01836209258770998,0.0,0.0,0
-0.003979441414146152,-0.5,0.0,0
0.06332015479320972,-0.5,0.5192573370866509,0
0.003825287239968702,0.0,0.0,1
-0.1362565455786476,-0.5,0.4364877012751103,0
-0.06339258307873263,0.0,-0.6237662458026653,1
0.009424082435233686,0.0,0.4459020179010597,0
-0.011105588255789257,0.0,0.0,0
-0.0066591353501334535,0.0,0.0,0
-0.00975647899049062,0.0,0.0,0
0.0370389284007619,0.0,-0.011682458959142106,1
0.023247585402502238,0.875,0.0,1
-0.014488007511975013,0.0,0.0,0
0.0019460708282356904,0.0,0.0,1
0.01951721605026671,0.0,0.5448488894068186,0
-0.0520076643756741,-0.75,0.0,0
0.0011381283756768425,-0.5,-0.3394173133947161,1
0.027456725580748638,0.5,0.0,1
0.03830176120360494,0.5,0.0,1
-0.003375408939550141,0.0,0.0,1
-0.08619507970193348,0.0,0.0,0
0.021178523696255697,-0.5,0.0,0
0.04319799372515564,0.75,0.0,1
-0.001606834465212387,0.0,0.0,1
0.038657681643991165,0.0,0.0,1
0.04447561324517659,0.0,0.0,1
0.024713950825293807,0.0,0.5193227843604175,1
-0.04816925493261908,0.0,0.0,1
0.017604170793197454,0.0,0.0,0
-0.043757877304535724,0.0,0.5696007342977376,0
0.02640594916799995,0.5,0.023994662336470185,1
-0.019704793306076853,0.0,0.0,0
-0.030013842244306546,0.0,0.0,1
